"ClinVar","Category","Species","lfc_T0","q_T0","sign_T0","lfc_T12","q_T12","sign_T12"
"Elastase","only_T0","Streptococcus_intermedius",-2.05479255130037,0.00225229353532806,"-",NA,NA,NA
"Elastase","only_T0","TM7_phylum_sp_oral_taxon_352",1.12307039478123,0.0166344483962075,"+",NA,NA,NA
"Elastase","only_T0","Streptococcus_mutans",-1.0058357762319,0.00328497905059142,"-",NA,NA,NA
"Elastase","only_T0","Actinomyces_gerencseriae",0.326550465641156,0.00314679074985879,"+",NA,NA,NA
"Elastase","only_T0","Actinomyces_sp_ICM47",0.300690111367594,1.17319003651732e-05,"+",NA,NA,NA
"Elastase","only_T0","bacterium_210917_SL_2_15",-0.266813430573654,0.00329979605048606,"-",NA,NA,NA
"Elastase","only_T0","Actinomyces_naeslundii",0.248100124419566,0.0102909569879873,"+",NA,NA,NA
"Elastase","only_T0","Eubacterium_brachy",-0.208541344463689,0.0135311936264757,"-",NA,NA,NA
"Elastase","only_T0","Streptococcus_gordonii",0.18651334745219,0.000495344019098675,"+",NA,NA,NA
"Elastase","only_T0","Hydrogeniiclostridium_mannosilyticum",0.161643039894359,0.0210377572131241,"+",NA,NA,NA
"Elastase","only_T0","Faecalibacterium_sp_CLA_AA_H233",0.150937671167308,8.01668827927451e-05,"+",NA,NA,NA
"Elastase","only_T0","Longicatena_caecimuris",0.147987166112425,0.000101866733968405,"+",NA,NA,NA
"Elastase","only_T0","Schaalia_meyeri",0.144418935172246,0.000477015311638156,"+",NA,NA,NA
"Elastase","only_T0","Mediterraneibacter_faecis",-0.107337470779772,1.60289447916983e-05,"-",NA,NA,NA
"Elastase","only_T0","Anaerococcus_obesiensis",-0.0956245590001398,0.00933090845813063,"-",NA,NA,NA
"Elastase","only_T0","Granulicatella_SGB8255",0.066820426382669,3.27969824465015e-08,"+",NA,NA,NA
"Elastase","only_T0","Candidatus_Cibionibacter_quicibialis",0.0579539307932943,2.40691446689117e-05,"+",NA,NA,NA
"Elastase","only_T0","Coprococcus_comes",-0.0569593677396359,0.000321482434106558,"-",NA,NA,NA
"Elastase","only_T0","Tyzzerella_nexilis",0.0470317741420568,0.00271667749353127,"+",NA,NA,NA
"Elastase","only_T0","Turicibacter_bilis",0.0392889062654056,1.17319003651732e-05,"+",NA,NA,NA
"Elastase","only_T0","Lawsonella_SGB3665",0.0380228195808417,0.00176512208463917,"+",NA,NA,NA
"Elastase","only_T0","Veillonella_dispar",-0.0369502649859163,1.60289447916983e-05,"-",NA,NA,NA
"Elastase","only_T0","GGB3433_SGB4574",0.0341140512635183,0.0360934597286605,"+",NA,NA,NA
"Elastase","only_T0","Enterocloster_hominis",0.0305655658664382,0.00941210649312235,"+",NA,NA,NA
"Elastase","only_T0","Clostridium_saudiense",-0.0264304960587905,4.31293726364377e-05,"-",NA,NA,NA
"Elastase","only_T0","Streptococcus_sanguinis",0.0255230212538664,4.89948424834588e-06,"+",NA,NA,NA
"Elastase","only_T0","Clostridium_SGB6179",-0.0232616461658638,0.0216473850582768,"-",NA,NA,NA
"Elastase","only_T0","Neobittarella_massiliensis",0.0231566117933522,0.0016559355468829,"+",NA,NA,NA
"Elastase","only_T0","Bifidobacterium_adolescentis",0.0231005336962557,0.0155068186022765,"+",NA,NA,NA
"Elastase","only_T0","Streptococcus_mitis",0.0181658361525014,1.94300668870419e-05,"+",NA,NA,NA
"Elastase","only_T0","Solobacterium_SGB6829",0.0156515224112806,8.01668827927451e-05,"+",NA,NA,NA
"Elastase","only_T0","Clostridium_SGB6173",0.0148012253260654,0.000336736936666866,"+",NA,NA,NA
"Elastase","only_T0","Enterococcus_faecalis",0.0104190393513453,0.0105038237952493,"+",NA,NA,NA
"Elastase","only_T0","Lachnospiraceae_bacterium",-0.00975096174262262,0.0105038237952493,"-",NA,NA,NA
"Elastase","only_T0","Schaalia_SGB17157",-0.00715521444554114,0.00144608302798219,"-",NA,NA,NA
"Elastase","only_T0","Streptococcus_oralis",-0.007094376036935,0.0298664721402237,"-",NA,NA,NA
"Elastase","only_T0","Oliverpabstia_intestinalis",-0.00690872600017984,0.0025026184356876,"-",NA,NA,NA
"Elastase","only_T0","Schaalia_SGB17168",0.00512836044486962,0.029725861018813,"+",NA,NA,NA
"Elastase","only_T0","GGB3511_SGB4688",0.00506113574341285,0.0188251040421778,"+",NA,NA,NA
"Elastase","only_T0","Gemella_sanguinis",-0.0049114287693856,0.00678061242527344,"-",NA,NA,NA
"Elastase","only_T0","Fusobacterium_nucleatum",-0.00488962634681653,0.00933090845813063,"-",NA,NA,NA
"Elastase","only_T0","Dorea_sp_AF36_15AT",-0.00441851271729071,0.010546858435765,"-",NA,NA,NA
"Elastase","only_T0","Mogibacterium_diversum",-0.00426824614790114,0.00507539151785493,"-",NA,NA,NA
"Elastase","only_T0","Streptococcus_australis",0.00421318431992902,0.0124170433369488,"+",NA,NA,NA
"Elastase","only_T0","Faecalibacterium_prausnitzii",-0.00352404717833427,0.0102909569879873,"-",NA,NA,NA
"Elastase","only_T0","Clostridia_bacterium",0.00305984145107602,0.00687391283486068,"+",NA,NA,NA
"Elastase","only_T12","GGB3653_SGB4964",NA,NA,NA,-1.16458416843186,0.0188901928693927,"-"
"Elastase","only_T12","GGB3256_SGB4303",NA,NA,NA,0.0508233367676804,0.00661732503094939,"+"
"GGT","common_same","Eubacterium_ventriosum",1.009764046156,0.000792897657146419,"+",0.154440727363258,3.96180945746008e-12,"+"
"GGT","common_same","Bifidobacterium_breve",0.668247650186003,3.76432593694957e-06,"+",0.171100668867605,0.000319076836457197,"+"
"GGT","common_same","Bittarella_massiliensis",0.367945423647763,7.34553539081674e-06,"+",0.309987641320211,0.00011190307257911,"+"
"GGT","common_same","Clostridium_SGB6179",-0.36467056024785,0.00198048600396513,"-",-0.0337258412837649,1.8698574630416e-05,"-"
"GGT","common_same","Hydrogeniiclostridium_mannosilyticum",-0.26580614325799,1.87044792813707e-07,"-",-1.1001982600824,0.00233829284551146,"-"
"GGT","common_same","Phascolarctobacterium_faecium",-0.160517088671821,3.29547599981814e-05,"-",-0.264936017795648,0.000156261614343693,"-"
"GGT","common_same","Zhenpiania_hominis",-0.148039044484371,3.97008908545973e-05,"-",-0.0228379846917479,0.000529063369034503,"-"
"GGT","common_same","Vescimonas_coprocola",0.118790996518615,7.87714535958393e-13,"+",0.107314865698719,6.30933415032829e-08,"+"
"GGT","common_same","Clostridium_sp_AT4",0.112913337898496,2.73298382240813e-08,"+",0.0359727337222498,0.000139525213553351,"+"
"GGT","common_same","Gemmiger_formicilis",0.111432414928557,8.27600954460981e-09,"+",0.19337537500415,6.24938369262104e-15,"+"
"GGT","common_same","Dialister_invisus",0.0890121515975691,3.04466504115697e-14,"+",0.0152107900302935,0.000409092533188753,"+"
"GGT","common_same","Lachnospiraceae_bacterium_CLA_AA_H244",0.0823017164951215,0.00790035560984616,"+",0.126886345169896,1.12909093870323e-07,"+"
"GGT","common_same","Alistipes_communis",-0.0782074986569196,0.00785250757297981,"-",-0.113394834396536,0.000603093239894029,"-"
"GGT","common_same","Lentihominibacter_faecis",0.0707346185906739,4.36764263807007e-06,"+",0.0916920811035405,4.9503506770983e-07,"+"
"GGT","common_same","Oliverpabstia_intestinalis",0.0662279103068276,4.51438167551137e-11,"+",0.0341383805195337,2.99972326045812e-06,"+"
"GGT","common_same","Evtepia_gabavorous",0.061432542223562,5.9695141077604e-07,"+",0.154080285397992,1.28051083829288e-06,"+"
"GGT","common_same","Faecalicatena_contorta",-0.053642542922344,8.42584977247716e-10,"-",-0.0519218778224978,7.50598374802348e-06,"-"
"GGT","common_same","Candidatus_Cibionibacter_quicibialis",0.0483969657281559,2.7060640105883e-11,"+",0.158292965961671,1.30736470866227e-15,"+"
"GGT","common_same","Clostridium_fessum",-0.0436251962769143,4.1130495761653e-11,"-",-0.101120202649512,1.23610034864797e-07,"-"
"GGT","common_same","Streptococcus_gordonii",0.0428163171197382,1.49860643549407e-08,"+",0.0215929522306251,2.6955234329025e-06,"+"
"GGT","common_same","Streptococcus_sanguinis",0.0424964785485667,6.50624399621675e-12,"+",0.0268076336025288,2.4076335454276e-05,"+"
"GGT","common_same","Collinsella_aerofaciens",-0.0416822264698061,7.45731383691973e-15,"-",-0.0387070069968226,4.71153718873396e-09,"-"
"GGT","common_same","Clostridium_spiroforme",0.0384307626353854,4.2590923075057e-09,"+",0.0640298047182903,4.47815981604725e-05,"+"
"GGT","common_same","Bacteroides_stercoris",-0.0379399126828469,0.0150007698182344,"-",-0.112870914921823,3.57510390735016e-05,"-"
"GGT","common_same","Roseburia_hominis",-0.0336436757232503,6.30348409413138e-06,"-",-0.109219923780989,6.2106327625186e-12,"-"
"GGT","common_same","Turicibacter_bilis",0.0323803158919923,6.57579498929485e-08,"+",0.0137625842900652,0.00284651593214602,"+"
"GGT","common_same","Clostridium_saudiense",0.0271700987813612,1.27491507934067e-08,"+",0.0100555210088091,0.0183715656104339,"+"
"GGT","common_same","Blautia_faecis",-0.0247929617417292,7.45731383691973e-15,"-",-0.014339068984341,4.52012460361862e-05,"-"
"GGT","common_same","Clostridium_symbiosum",0.0212473733837866,7.63632195292898e-14,"+",0.0391316173308366,0.000511717628178776,"+"
"GGT","common_same","Streptococcus_australis",-0.0208739569271769,6.57579498929485e-08,"-",-0.0821372626173966,7.57883263798804e-13,"-"
"GGT","common_same","Faecalibacterium_prausnitzii",-0.0195289839369019,1.66292097399092e-11,"-",-0.011543146867491,0.00588166336941176,"-"
"GGT","common_same","Gordonibacter_pamelaeae",0.0190331062969683,0.028906196135826,"+",0.496679915448128,0.00460967159690375,"+"
"GGT","common_same","Blautia_producta",-0.0178786206737218,8.28595439890086e-15,"-",-0.0308564641701586,1.28051083829288e-06,"-"
"GGT","common_same","Roseburia_sp_AF02_12",0.0175740959038569,0.00258907715387849,"+",0.0876728216723964,0.00110328146341962,"+"
"GGT","common_same","Enterocloster_bolteae",-0.0156603951278877,2.6663428001485e-10,"-",-0.0181411716277383,0.000529063369034503,"-"
"GGT","common_same","Blautia_caecimuris",0.0156390661060596,1.8957928791073e-09,"+",0.00603803235079617,0.0389489963300682,"+"
"GGT","common_same","Coprococcus_comes",-0.0128464959646324,6.00428717016682e-08,"-",-0.00857744486183098,0.00999033618060561,"-"
"GGT","common_same","Enterocloster_hominis",0.0128103253675467,0.000875084523771468,"+",0.113804132530834,2.87294582573239e-06,"+"
"GGT","common_same","Veillonella_rogosae",-0.0119408825814588,0.000542555844540633,"-",-0.0425559272232155,1.15816326265563e-06,"-"
"GGT","common_same","Blautia_SGB4815",0.0102093276817771,1.68589860505175e-05,"+",0.044421620678592,4.48457615498163e-07,"+"
"GGT","common_same","Bacteroides_caccae",-0.00707371102721921,0.000408241731682107,"-",-0.0174153948921857,0.000133035408823711,"-"
"GGT","common_same","GGB3109_SGB4121",-0.00642492149699615,2.43128525046687e-06,"-",-0.0229043429808957,0.000231981257006547,"-"
"GGT","common_same","Actinomyces_naeslundii",0.00575665278251661,0.00277621266706464,"+",0.386581882169246,7.60150577873206e-05,"+"
"GGT","common_same","Akkermansia_muciniphila",-0.00507102129854853,0.00566512208082626,"-",-0.027144020596471,6.52549250181943e-05,"-"
"GGT","common_same","Enterocloster_aldenensis",-0.00498962414115729,0.000170422411229813,"-",-0.0239942367474979,0.00221312498773121,"-"
"GGT","common_same","Gordonibacter_urolithinfaciens",0.00462885963118886,0.000329823694997035,"+",0.040196524760357,1.21033949492e-08,"+"
"GGT","common_same","Bifidobacterium_longum",-0.0041805703286046,0.0109805851596532,"-",-0.0458289550738286,4.23321310227854e-09,"-"
"GGT","common_same","Bacteroides_uniformis",-0.00277746075125914,0.0116710740869099,"-",-0.0331062652780005,1.99852567818243e-08,"-"
"GGT","common_flip","GGB9715_SGB15265",-0.777025336558162,4.51438167551137e-11,"-",0.225968600629818,0.000207717635299934,"+"
"GGT","common_flip","Alistipes_onderdonkii",0.211467235803784,4.40465642605433e-14,"+",-0.0310909378483647,7.15232591458129e-07,"-"
"GGT","common_flip","Bilophila_wadsworthia",0.166943955462893,1.17881443933992e-13,"+",-0.058175514973955,5.64981468197767e-06,"-"
"GGT","common_flip","Lachnospiraceae_bacterium",0.118815498250139,8.52739537047457e-05,"+",-0.00720917249105753,0.0185599774750902,"-"
"GGT","common_flip","Ruminococcus_bicirculans",-0.111034174784915,2.09567042067074e-06,"-",0.250866272731444,1.97416656654725e-07,"+"
"GGT","common_flip","Roseburia_intestinalis",-0.105160919345851,1.24777946952118e-09,"-",0.0685685644022308,1.2736685537405e-08,"+"
"GGT","common_flip","Ruminococcus_bromii",-0.0824483761270617,6.8258392393647e-12,"-",0.190312706375601,1.90223634681264e-20,"+"
"GGT","common_flip","Veillonella_dispar",0.073073221752958,1.19405542547582e-12,"+",-0.00618634997438857,0.0428783985869229,"-"
"GGT","common_flip","Veillonella_atypica",-0.0730483227840807,9.6924921836304e-08,"-",0.0206667380152025,3.70847441676646e-05,"+"
"GGT","common_flip","Neobittarella_massiliensis",0.072219074100442,5.35821863173035e-06,"+",-0.1313041076442,0.000502332973058298,"-"
"GGT","common_flip","Clostridium_leptum",0.0671989344677583,4.7249872275832e-06,"+",-0.0394007016647108,0.000615629499241713,"-"
"GGT","common_flip","Alistipes_finegoldii",0.0657354793406331,0.00914248580373962,"+",-0.133882928592079,3.80204076808586e-05,"-"
"GGT","common_flip","GGB3653_SGB4964",0.0622545870727667,0.000380016700169709,"+",-0.0283364041055504,3.62332276270854e-06,"-"
"GGT","common_flip","Faecalibacillus_intestinalis",0.0594660273371474,6.93898099015024e-06,"+",-0.0672159601322776,4.23919458437707e-09,"-"
"GGT","common_flip","Longicatena_caecimuris",0.0562785504996027,0.000290761354504156,"+",-0.0071755420010929,0.0463009899077311,"-"
"GGT","common_flip","Oscillospiraceae_bacterium_CLA_AA_H250",0.0548487811397693,3.1509656301235e-09,"+",-0.0422521900947229,2.63165996679692e-06,"-"
"GGT","common_flip","Actinomyces_sp_ICM47",-0.0541825835681609,0.000258303370794124,"-",0.0143954808750594,0.0363514510494667,"+"
"GGT","common_flip","Schaalia_SGB17168",0.0526714364930429,1.1438882844063e-05,"+",-0.0381850262924128,0.000109935946110247,"-"
"GGT","common_flip","Gemella_sanguinis",0.0448793664671407,4.09865024219774e-11,"+",-0.0287076114760714,1.14603927678786e-05,"-"
"GGT","common_flip","Intestinibacter_bartlettii",0.0431327071258256,7.50800449775129e-12,"+",-0.0335049491841817,6.30933415032829e-08,"-"
"GGT","common_flip","GGB51647_SGB4348",0.0425708350551716,5.24851992603609e-08,"+",-0.294305117627793,0.000167526471893233,"-"
"GGT","common_flip","Clostridium_perfringens",-0.0389467695070722,1.88793312868226e-07,"-",0.0123681593952035,0.0026599094107806,"+"
"GGT","common_flip","Lactococcus_lactis",0.0345683982149717,4.63762601082275e-10,"+",-0.0831448442679718,1.0024320982486e-05,"-"
"GGT","common_flip","Clostridiaceae_bacterium",0.0336813626160652,1.35419875602202e-11,"+",-0.0738540645668254,6.3908852311338e-15,"-"
"GGT","common_flip","Faecalicatena_fissicatena",0.0335462967403785,0.00103809642119226,"+",-0.0559867818447111,1.07091891245518e-07,"-"
"GGT","common_flip","Clostridia_bacterium_UC5_1_1D1",-0.031986304164175,1.00979483769254e-14,"-",0.039447304603859,0.0464982041881114,"+"
"GGT","common_flip","GGB3511_SGB4688",-0.0317270160475003,2.90622436770807e-07,"-",0.108098230209653,3.70847441676646e-05,"+"
"GGT","common_flip","Lacticaseibacillus_paracasei",0.0315750830316279,1.06909965000216e-09,"+",-0.136972806554485,0.00050905987065798,"-"
"GGT","common_flip","Roseburia_inulinivorans",0.0284465063375195,0.000911931663439989,"+",-0.1599127926032,1.03070230873723e-07,"-"
"GGT","common_flip","Dorea_formicigenerans",0.0260413610726206,7.63669290400929e-13,"+",-0.0182283694662817,1.9139455548845e-06,"-"
"GGT","common_flip","Faecalibacterium_SGB15346",0.0251084176203241,0.0229436521977453,"+",-0.290499313779412,1.60110953307259e-12,"-"
"GGT","common_flip","Clostridiales_bacterium_KLE1615",-0.0231225517910847,6.71235511015388e-07,"-",0.041053344832575,0.00103680112590923,"+"
"GGT","common_flip","Mediterraneibacter_butyricigenes",-0.0229963814605762,1.17546518271511e-06,"-",0.015668830426821,0.000389727847275618,"+"
"GGT","common_flip","Massilioclostridium_coli",-0.0227862020594858,2.10369080297405e-08,"-",0.141283886710688,0.0154549686171506,"+"
"GGT","common_flip","Phocaeicola_vulgatus",0.0216664455576238,4.26279067983175e-10,"+",-0.038360131019898,1.12909093870323e-07,"-"
"GGT","common_flip","Granulicatella_SGB8255",-0.0214941145734738,6.58421006979961e-09,"-",0.01477274234881,0.000430692513967323,"+"
"GGT","common_flip","Wansuia_hejianensis",-0.0172384775405799,2.02511259891687e-08,"-",0.108016335644619,2.59691979123793e-13,"+"
"GGT","common_flip","Bacteroides_thetaiotaomicron",0.0163348514863828,1.15064709850386e-06,"+",-0.210929677389427,1.2402760082769e-09,"-"
"GGT","common_flip","Clostridium_innocuum",0.0146578492507669,6.8258392393647e-12,"+",-0.021686509566999,7.71984434556297e-07,"-"
"GGT","common_flip","Sellimonas_intestinalis",0.0145357480223005,2.65608726798895e-10,"+",-0.0518311040162264,4.23919458437707e-09,"-"
"GGT","common_flip","Schaalia_odontolytica",0.0133063998410586,1.17546518271511e-06,"+",-0.0856827368745121,7.48424503920453e-05,"-"
"GGT","common_flip","Eubacterium_rectale",-0.0130359292198797,1.71387807474978e-08,"-",0.0120341738712301,0.00210692036920085,"+"
"GGT","common_flip","Hungatella_hathewayi",0.0129349383949794,1.11958634317702e-08,"+",-0.0100550382563341,0.0108125156703132,"-"
"GGT","common_flip","Eisenbergiella_tayi",0.0117616672906951,0.000100178231808831,"+",-0.0554778149420769,5.78572097727662e-06,"-"
"GGT","common_flip","Bifidobacterium_adolescentis",-0.00918138423846366,0.00264662924186855,"-",0.188373618312696,4.71153718873396e-09,"+"
"GGT","common_flip","Latilactobacillus_sakei",0.00878070288190153,0.000280561619609237,"+",-1.26190541461696,0.00216975716513707,"-"
"GGT","common_flip","Dorea_sp_AF36_15AT",0.00796248375986647,1.4896946251624e-05,"+",-0.0229045646649253,1.32746477352645e-06,"-"
"GGT","common_flip","Bifidobacterium_bifidum",-0.00764049141715679,5.28427697221734e-05,"-",0.00771722992596655,0.0129626881532531,"+"
"GGT","common_flip","Streptococcus_parasanguinis",-0.00712999959875573,2.03564021409018e-05,"-",0.0128754714995187,0.00672534627600038,"+"
"GGT","common_flip","Enterococcus_faecalis",-0.0054226857059291,0.016620801589869,"-",0.0164874059914936,0.0021414649010034,"+"
"GGT","common_flip","Eggerthella_lenta",0.00489537318778893,0.000395071854960179,"+",-0.0116356434148756,0.00540215029394438,"-"
"GGT","common_flip","Ruminococcus_torques",-0.00392908449038674,0.00156953767928946,"-",0.00711438165729838,0.0166740488330683,"+"
"GGT","common_flip","Parabacteroides_merdae",0.00352517700753761,0.00444571977836196,"+",-0.0380114207040647,3.6033172008364e-05,"-"
"GGT","common_flip","Clostridium_scindens",-0.00281984875820344,0.00449886983790309,"-",0.0141392667144763,0.00236032208121958,"+"
"GGT","only_T0","Anaerotruncus_colihominis",0.794454826244924,1.81837927731712e-06,"+",NA,NA,NA
"GGT","only_T0","Bifidobacterium_animalis",0.630324746278886,3.19856534102275e-14,"+",NA,NA,NA
"GGT","only_T0","Limosilactobacillus_reuteri",0.464410442372241,0.00162537163988644,"+",NA,NA,NA
"GGT","only_T0","Bifidobacterium_pseudocatenulatum",0.385865081281614,3.35113429687235e-09,"+",NA,NA,NA
"GGT","only_T0","Massilimicrobiota_timonensis",0.36637234438557,0.00219336554007893,"+",NA,NA,NA
"GGT","only_T0","Intestinimonas_massiliensis",0.330523606695153,0.00218799915590172,"+",NA,NA,NA
"GGT","only_T0","Pseudoflavonifractor_phocaeensis",0.310839456103637,0.00227102286566546,"+",NA,NA,NA
"GGT","only_T0","Enterocloster_citroniae",0.28897983457536,1.82763939714777e-09,"+",NA,NA,NA
"GGT","only_T0","Actinomyces_massiliensis",0.287622578880208,1.27351523614969e-05,"+",NA,NA,NA
"GGT","only_T0","Lacrimispora_amygdalina",-0.281447662197203,1.22868991790621e-05,"-",NA,NA,NA
"GGT","only_T0","Alistipes_putredinis",0.268490490272322,0.00258907715387849,"+",NA,NA,NA
"GGT","only_T0","Blautia_hydrogenotrophica",-0.266847041155232,0.00258855063895956,"-",NA,NA,NA
"GGT","only_T0","Alistipes_dispar",-0.252367599289743,2.48647254566037e-05,"-",NA,NA,NA
"GGT","only_T0","GGB3550_SGB4746",0.244761899657638,0.00276170656933427,"+",NA,NA,NA
"GGT","only_T0","Clostridium_methylpentosum",-0.240260941721544,1.64695866564073e-05,"-",NA,NA,NA
"GGT","only_T0","Lacticaseibacillus_rhamnosus",-0.218361220220578,3.17381020423109e-11,"-",NA,NA,NA
"GGT","only_T0","Parasutterella_excrementihominis",-0.203486108981196,2.87270821644744e-05,"-",NA,NA,NA
"GGT","only_T0","Eubacterium_brachy",0.200128161440968,2.45419627645746e-05,"+",NA,NA,NA
"GGT","only_T0","Actinomyces_johnsonii",-0.170553150676444,3.9687383831659e-05,"-",NA,NA,NA
"GGT","only_T0","Faecalibacterium_sp_CLA_AA_H233",0.15743844977932,3.9687383831659e-05,"+",NA,NA,NA
"GGT","only_T0","Actinomyces_gerencseriae",0.142269636042497,0.00449886983790309,"+",NA,NA,NA
"GGT","only_T0","Megasphaera_micronuciformis",0.132156251324407,0.00532445638405219,"+",NA,NA,NA
"GGT","only_T0","Anaeromassilibacillus_senegalensis",-0.123747100394214,1.3125039667268e-08,"-",NA,NA,NA
"GGT","only_T0","TM7_phylum_sp_oral_taxon_352",-0.117055895924585,5.90816029738628e-05,"-",NA,NA,NA
"GGT","only_T0","GGB3819_SGB5184",0.109865009090666,0.000138402089138272,"+",NA,NA,NA
"GGT","only_T0","Mediterraneibacter_glycyrrhizinilyticus",-0.10950161325455,7.45731383691973e-15,"-",NA,NA,NA
"GGT","only_T0","Klebsiella_pneumoniae",-0.0871096658150206,0.0105677049499725,"-",NA,NA,NA
"GGT","only_T0","Eisenbergiella_massiliensis",0.080215128838061,0.00761780601743797,"+",NA,NA,NA
"GGT","only_T0","Solobacterium_SGB6829",-0.0747525441689964,3.75785275015338e-09,"-",NA,NA,NA
"GGT","only_T0","Clostridium_paraputrificum",-0.0638215054239373,0.010416861792761,"-",NA,NA,NA
"GGT","only_T0","Clostridium_sp_C5_48",0.0595404115805614,0.0105677049499725,"+",NA,NA,NA
"GGT","only_T0","Staphylococcus_aureus",0.0585219458195182,1.3835033676307e-05,"+",NA,NA,NA
"GGT","only_T0","Slackia_isoflavoniconvertens",0.0577307434270641,0.010416861792761,"+",NA,NA,NA
"GGT","only_T0","Blautia_SGB4793",-0.0551000605185793,0.0105677049499725,"-",NA,NA,NA
"GGT","only_T0","Enterococcus_avium",-0.0548707133588657,0.0117943096218919,"-",NA,NA,NA
"GGT","only_T0","GGB3433_SGB4574",0.0541248448757677,0.000413648282110084,"+",NA,NA,NA
"GGT","only_T0","Dysosmobacter_welbionis",-0.0488338964256089,1.4498354389293e-09,"-",NA,NA,NA
"GGT","only_T0","Lawsonella_SGB3665",-0.0478943802468186,2.58863879453021e-05,"-",NA,NA,NA
"GGT","only_T0","Fusobacterium_nucleatum",0.0417152413995858,3.15905123643174e-05,"+",NA,NA,NA
"GGT","only_T0","Enterocloster_lavalensis",-0.0416362699817571,1.24348207936281e-06,"-",NA,NA,NA
"GGT","only_T0","Actinomyces_sp_ph3",0.0376773477664377,1.00979483769254e-14,"+",NA,NA,NA
"GGT","only_T0","Streptococcus_mitis",0.0362240755440492,3.37712714042943e-09,"+",NA,NA,NA
"GGT","only_T0","Eubacterium_ramulus",-0.0354590385799462,2.74844442754739e-08,"-",NA,NA,NA
"GGT","only_T0","Clostridioides_difficile",-0.0345870316188699,2.72611821089051e-05,"-",NA,NA,NA
"GGT","only_T0","Granulicatella_adiacens",-0.0345422784519057,0.0171578129941591,"-",NA,NA,NA
"GGT","only_T0","Blautia_hansenii",-0.0297903773417398,7.63632195292898e-14,"-",NA,NA,NA
"GGT","only_T0","Schaalia_SGB17158",0.0295894390561017,0.000875084523771468,"+",NA,NA,NA
"GGT","only_T0","Blautia_glucerasea",-0.0267867980564633,3.22555630231572e-11,"-",NA,NA,NA
"GGT","only_T0","Actinomyces_SGB17132",-0.0219739678248794,7.50781993989835e-09,"-",NA,NA,NA
"GGT","only_T0","Eubacterium_sulci",0.0218157566757177,3.48309060817095e-06,"+",NA,NA,NA
"GGT","only_T0","Odoribacter_splanchnicus",-0.0209794717809287,0.00152786619192015,"-",NA,NA,NA
"GGT","only_T0","Faecalimonas_umbilicata",-0.0198078277257177,8.66465473726955e-11,"-",NA,NA,NA
"GGT","only_T0","Clostridiaceae_bacterium_Marseille_Q3526",-0.0176855212334599,0.00208030721802586,"-",NA,NA,NA
"GGT","only_T0","Coprococcus_catus",-0.0171327330660222,9.58991218846199e-09,"-",NA,NA,NA
"GGT","only_T0","Anaerococcus_obesiensis",0.0167663875386697,0.0330530133561169,"+",NA,NA,NA
"GGT","only_T0","Ligilactobacillus_saerimneri",-0.0154596869620625,0.0398433123010401,"-",NA,NA,NA
"GGT","only_T0","Blautia_massiliensis",0.0146052468053714,8.50158948772147e-11,"+",NA,NA,NA
"GGT","only_T0","Ruthenibacterium_lactatiformans",-0.0135701969797109,1.53938916880772e-10,"-",NA,NA,NA
"GGT","only_T0","Butyricicoccus_SGB14985",-0.0130946689594647,0.0406410872307576,"-",NA,NA,NA
"GGT","only_T0","Blautia_obeum",-0.012193729316892,1.22374074852202e-07,"-",NA,NA,NA
"GGT","only_T0","Anaerobutyricum_soehngenii",0.0118710705831891,1.56869730064619e-09,"+",NA,NA,NA
"GGT","only_T0","Corynebacterium_durum",-0.0114122652164597,0.0049539595061974,"-",NA,NA,NA
"GGT","only_T0","Clostridia_bacterium",-0.00868416249420941,0.000258303370794124,"-",NA,NA,NA
"GGT","only_T0","GGB3433_SGB4573",-0.00779145416227481,0.0120021074212253,"-",NA,NA,NA
"GGT","only_T0","Streptococcus_intermedius",-0.00767972359794628,0.00258907715387849,"-",NA,NA,NA
"GGT","only_T0","Flavonifractor_plautii",-0.0068524046400734,3.70891990295401e-07,"-",NA,NA,NA
"GGT","only_T0","Phocaeicola_dorei",0.00605022976367002,0.00017809177756051,"+",NA,NA,NA
"GGT","only_T0","Lachnospira_pectinoschiza",-0.00523485042245495,0.00642171094663534,"-",NA,NA,NA
"GGT","only_T0","Mogibacterium_diversum",-0.00381434149035364,0.00394414445645501,"-",NA,NA,NA
"GGT","only_T0","Streptococcus_anginosus",-0.00372392932784229,0.00207803964250208,"-",NA,NA,NA
"GGT","only_T0","Veillonella_parvula",0.00355108177988659,0.0153449197332904,"+",NA,NA,NA
"GGT","only_T0","Schaalia_SGB17157",0.00329467483567198,0.00276170656933427,"+",NA,NA,NA
"GGT","only_T0","Schaalia_meyeri",-0.00323746873995692,0.00600624653255181,"-",NA,NA,NA
"GGT","only_T0","Blautia_wexlerae",-0.00315428190614301,0.00260786384709096,"-",NA,NA,NA
"GGT","only_T0","Erysipelatoclostridium_ramosum",-0.00262846719220072,0.00120954728423681,"-",NA,NA,NA
"GGT","only_T0","Escherichia_marmotae",-0.00247109770157418,0.0415432302517334,"-",NA,NA,NA
"GGT","only_T0","Streptococcus_oralis",-0.00243060977989126,0.0293031379955245,"-",NA,NA,NA
"GGT","only_T0","Cutibacterium_acnes",-0.00187073792557134,0.0339111375264484,"-",NA,NA,NA
"GGT","only_T12","Lactonifactor_longoviformis",NA,NA,NA,1.1581902441075,0.00221312498773121,"+"
