"FeatureID","Time","n","prevalence","mean","sd","median","iqr","sum_abundance"
"Butyricimonas_faecihominis","T12",34,2.941176470588235,1.0576472703529834e-5,6.167090355142689e-5,0,0,3.596000719200144e-4
"Butyricimonas_paravirosa","T0",34,5.88235294117647,1.2123410210418465e-5,5.172842237949543e-5,0,0,4.1219594715422784e-4
"Butyricimonas_paravirosa","T12",34,8.823529411764707,7.636011792790038e-6,3.5397065131679753e-05,0,0,2.596244009548613e-4
"Campylobacter_SGB96342","T0",34,0,0,0,0,0,0
"Campylobacter_SGB96342","T12",34,0,0,0,0,0,0
"Campylobacter_concisus","T0",34,0,0,0,0,0,0
"Campylobacter_concisus","T12",34,0,0,0,0,0,0
"Campylobacter_rectus","T0",34,0,0,0,0,0,0
"Campylobacter_rectus","T12",34,0,0,0,0,0,0
"Campylobacter_showae","T0",34,0,0,0,0,0,0
"Campylobacter_showae","T12",34,0,0,0,0,0,0
"Candidatus_Cibionibacter_quicibialis","T0",34,38.23529411764706,0.006396697675432172,0.019447994669757766,0,7.888738126188796e-4,0.21748772096469385
"Candidatus_Cibionibacter_quicibialis","T12",34,47.05882352941176,0.00613850987008159,0.013837213700619366,0,0.004816041611754631,0.20870933558277405
"Candidatus_Nanogingivalis_gingivitcus","T0",34,0,0,0,0,0,0
"Candidatus_Nanogingivalis_gingivitcus","T12",34,0,0,0,0,0,0
"Candidatus_Nanoperiomorbus_periodonticus","T0",34,2.941176470588235,3.426813557620644e-7,1.9981585007089657e-6,0,0,1.165116609591019e-5
"Candidatus_Nanoperiomorbus_periodonticus","T12",34,0,0,0,0,0,0
"Candidatus_Nanosynbacter_lyticus","T0",34,2.941176470588235,2.2405315842784682e-7,1.3064431886809275e-6,0,0,7.6178073865467916e-06
"Candidatus_Nanosynbacter_lyticus","T12",34,0,0,0,0,0,0
"Candidatus_Nanosynbacter_sp_HMT_352","T0",34,0,0,0,0,0,0
"Candidatus_Nanosynbacter_sp_HMT_352","T12",34,0,0,0,0,0,0
"Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1","T0",34,8.823529411764707,3.599382510079447e-5,1.654324992500128e-4,0,0,0.0012237900534270122
"Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1","T12",34,8.823529411764707,7.793822067948087e-6,3.007943121023429e-5,0,0,2.6498995031023494e-4
"Candidatus_Saccharibacteria_unclassified_SGB19846","T0",34,0,0,0,0,0,0
"Candidatus_Saccharibacteria_unclassified_SGB19846","T12",34,0,0,0,0,0,0
"Candidatus_Saccharibacteria_unclassified_SGB19905","T0",34,2.941176470588235,3.1197619454463475e-7,1.8191181827266642e-6,0,0,1.0607190614517582e-5
"Candidatus_Saccharibacteria_unclassified_SGB19905","T12",34,0,0,0,0,0,0
"Capnocytophaga_SGB2480","T0",34,0,0,0,0,0,0
"Capnocytophaga_SGB2480","T12",34,0,0,0,0,0,0
"Capnocytophaga_SGB2499","T0",34,0,0,0,0,0,0
"Capnocytophaga_SGB2499","T12",34,0,0,0,0,0,0
"Capnocytophaga_gingivalis","T0",34,0,0,0,0,0,0
"Capnocytophaga_gingivalis","T12",34,0,0,0,0,0,0
"Capnocytophaga_granulosa","T0",34,0,0,0,0,0,0
"Capnocytophaga_granulosa","T12",34,0,0,0,0,0,0
"Capnocytophaga_leadbetteri","T0",34,0,0,0,0,0,0
"Capnocytophaga_leadbetteri","T12",34,0,0,0,0,0,0
"Capnocytophaga_ochracea","T0",34,0,0,0,0,0,0
"Capnocytophaga_ochracea","T12",34,0,0,0,0,0,0
"Capnocytophaga_sputigena","T0",34,0,0,0,0,0,0
"Capnocytophaga_sputigena","T12",34,0,0,0,0,0,0
"Cardiobacterium_hominis","T0",34,0,0,0,0,0,0
"Cardiobacterium_hominis","T12",34,0,0,0,0,0,0
"Carnobacterium_divergens","T0",34,5.88235294117647,6.203398374286364e-5,3.284955842615379e-4,0,0,0.0021091554472573637
"Carnobacterium_divergens","T12",34,2.941176470588235,8.058825141176792e-7,4.699062172717177e-6,0,0,2.7400005480001095e-5
"Catenibacillus_scindens","T0",34,8.823529411764707,3.5327056277307034e-6,1.3026381686907676e-5,0,0,1.2011199134284392e-4
"Catenibacillus_scindens","T12",34,8.823529411764707,3.1228988818973237e-6,1.274031214228879e-5,0,0,1.06178561984509e-4
"Catenibacterium_tridentinum","T0",34,2.941176470588235,0.009016384477396503,0.052574104153128895,0,0,0.3065570722314811
"Catenibacterium_tridentinum","T12",34,2.941176470588235,0.0024979181779022147,0.014565240732607438,0,0,0.0849292180486753
"Catonella_SGB4505","T0",34,0,0,0,0,0,0
"Catonella_SGB4505","T12",34,0,0,0,0,0,0
"Catonella_SGB69305","T0",34,0,0,0,0,0,0
"Catonella_SGB69305","T12",34,0,0,0,0,0,0
"Catonella_SGB96613","T0",34,0,0,0,0,0,0
"Catonella_SGB96613","T12",34,0,0,0,0,0,0
"Catonella_massiliensis","T0",34,0,0,0,0,0,0
"Catonella_massiliensis","T12",34,0,0,0,0,0,0
"Catonella_morbi","T0",34,0,0,0,0,0,0
"Catonella_morbi","T12",34,0,0,0,0,0,0
"Christensenella_hongkongensis","T0",34,11.76470588235294,2.8456015119362793e-4,0.001590206842084558,0,0,0.00967504514058335
"Christensenella_hongkongensis","T12",34,5.88235294117647,2.8734873772540704e-6,1.2038100039199024e-5,0,0,9.769857082663838e-5
"Christensenella_minuta","T0",34,8.823529411764707,1.687422764291662e-5,6.385339068126003e-5,0,0,5.737237398591651e-4
"Christensenella_minuta","T12",34,2.941176470588235,1.1133620464103377e-6,6.4919605341652e-6,0,0,3.7854309577951484e-5
"Citrobacter_freundii","T0",34,5.88235294117647,3.9094787076108454e-4,0.0018273194324805407,0,0,0.013292227605876873
"Citrobacter_freundii","T12",34,5.88235294117647,2.9503363580801213e-5,1.6476885124023957e-4,0,0,0.0010031143617472414
"Clostridia_bacterium","T0",34,23.52941176470588,0.0013093420323595352,0.003649017407927469,0,0,0.04451762910022419
"Clostridia_bacterium","T12",34,11.76470588235294,4.848053281599152e-5,2.0531926337234805e-4,0,0,0.0016483381157437116
"Clostridia_bacterium_UC5_1_1D1","T0",34,50,1.846961251243062e-4,5.05074728247069e-4,7.200000720000072e-6,2.0228093324899219e-4,0.00627966825422641
"Clostridia_bacterium_UC5_1_1D1","T12",34,17.647058823529413,1.0152775981654324e-4,4.0547140837161487e-4,0,0,0.00345194383376247
"Clostridiaceae_bacterium","T0",34,41.17647058823529,0.003920115790194548,0.009513178386350374,0,0.0016961251884525224,0.13328393686661463
"Clostridiaceae_bacterium","T12",34,67.64705882352942,0.006394202805248663,0.021970732848310828,0.0011144723900548736,0.003390651560047735,0.21740289537845453
"Clostridiaceae_bacterium_AF18_31LB","T0",34,11.76470588235294,4.9444268792479664e-5,1.7201058533007898e-4,0,0,0.0016811051389443085
"Clostridiaceae_bacterium_AF18_31LB","T12",34,11.76470588235294,1.1235995627019911e-4,5.698653408071902e-4,0,0,0.0038202385131867697
"Clostridiaceae_bacterium_Marseille_Q3526","T0",34,17.647058823529413,8.362577219676649e-4,0.0029545769997170604,0,0,0.028432762546900605
"Clostridiaceae_bacterium_Marseille_Q3526","T12",34,11.76470588235294,4.5752963678630674e-5,2.189822250403173e-4,0,0,0.0015556007650734428
"Clostridiaceae_bacterium_Marseille_Q4143","T0",34,2.941176470588235,3.442010534333704e-6,2.0070197847250596e-5,0,0,1.1702835816734594e-4
"Clostridiaceae_bacterium_Marseille_Q4143","T12",34,2.941176470588235,5.78262288220565e-6,3.371819585217283e-5,0,0,1.966091779949921e-4
"Clostridiaceae_bacterium_Marseille_Q4149","T0",34,2.941176470588235,6.8486276441498374e-6,3.9934018338745406e-5,0,0,2.3285333990109448e-4
"Clostridiaceae_bacterium_Marseille_Q4149","T12",34,8.823529411764707,1.802810987675242e-4,9.521188590196712e-4,0,0,0.006129557358095823
"Clostridiaceae_unclassified_SGB15090","T0",34,5.88235294117647,0.001153221578150981,0.0067233325578680975,0,0,0.03920953365713335
"Clostridiaceae_unclassified_SGB15090","T12",34,5.88235294117647,1.1363948816911624e-4,6.010488700243107e-4,0,0,0.003863742597749952
"Clostridiales_bacterium","T0",34,11.76470588235294,5.474637755726948e-5,1.9304686076061268e-4,0,0,0.0018613768369471623
"Clostridiales_bacterium","T12",34,0,0,0,0,0,0
"Clostridiales_bacterium_KLE1615","T0",34,26.47058823529412,2.1286764230677777e-4,6.108804189854313e-4,0,5.072426230891231e-5,0.0072374998384304445
"Clostridiales_bacterium_KLE1615","T12",34,20.588235294117645,4.144652341257417e-4,0.001207729746694076,0,0,0.01409181796027522
"Clostridioides_difficile","T0",34,20.588235294117645,6.942332304737316e-5,2.3292764294366891e-4,0,0,0.0023603929836106875
"Clostridioides_difficile","T12",34,5.88235294117647,2.734404149424667e-5,1.4203383451043378e-4,0,0,9.296974108043868e-4
"Clostridium_SGB47280","T0",34,5.88235294117647,8.634142608685359e-5,4.893312785153621e-4,0,0,0.002935608486953022
"Clostridium_SGB47280","T12",34,2.941176470588235,4.043086429961035e-6,2.357504247980462e-5,0,0,1.374649386186752e-4
"Clostridium_SGB4750","T0",34,11.76470588235294,8.166868348540318e-5,3.3337677927726254e-4,0,0,0.0027767352385037083
"Clostridium_SGB4750","T12",34,14.705882352941178,7.046300953546367e-5,2.8430755564335606e-4,0,0,0.0023957423242057644
"Clostridium_SGB4909","T0",34,2.941176470588235,4.819618388012122e-5,2.8102962972010535e-4,0,0,0.0016386702519241216
"Clostridium_SGB4909","T12",34,2.941176470588235,4.259084185363909e-6,2.4834515000953337e-5,0,0,1.448088623023729e-4
"Clostridium_SGB6173","T0",34,23.52941176470588,2.055986450752274e-4,6.026021837269185e-4,0,0,0.006990353932557732
"Clostridium_SGB6173","T12",34,26.47058823529412,6.081325456766379e-4,0.0016419331248904304,0,6.6034417138212435e-6,0.02067650655300569
"Clostridium_SGB6176","T0",34,2.941176470588235,1.0542649114934595e-6,6.1473679833417e-6,0,0,3.584500699077762e-5
"Clostridium_SGB6176","T12",34,8.823529411764707,1.013605759638828e-5,4.5835071658623856e-5,0,0,3.4462595827720156e-4
"Clostridium_SGB6177","T0",34,0,0,0,0,0,0
"Clostridium_SGB6177","T12",34,8.823529411764707,9.349074556716307e-6,4.0680507067490715e-5,0,0,3.178685349283544e-4
"Clostridium_SGB6179","T0",34,14.705882352941178,3.4089169047071496e-4,0.0011894144197849622,0,0,0.011590317476004308
"Clostridium_SGB6179","T12",34,32.35294117647059,0.004800858337059075,0.02501538556308843,0,1.2215101529281015e-4,0.16322918346000856
"Clostridium_butyricum","T0",34,0,0,0,0,0,0
"Clostridium_butyricum","T12",34,5.88235294117647,1.2386154929226726e-4,6.321787200272071e-4,0,0,0.004211292675937087
"Clostridium_celatum","T0",34,2.941176470588235,5.7782130331392075e-6,3.369248223440288e-5,0,0,1.9645924312673306e-4
"Clostridium_celatum","T12",34,8.823529411764707,6.849646806463248e-5,3.919782333152813e-4,0,0,0.0023288799141975044
"Clostridium_cuniculi","T0",34,5.88235294117647,4.3668110835052056e-5,1.9002469134247468e-4,0,0,0.00148471576839177
"Clostridium_cuniculi","T12",34,5.88235294117647,9.671267381944283e-6,3.9360435426362544e-5,0,0,3.288230909861056e-4
"Clostridium_disporicum","T0",34,5.88235294117647,5.16344674991327e-6,2.301923311132446e-5,0,0,1.7555718949705115e-4
"Clostridium_disporicum","T12",34,11.76470588235294,4.145577369844302e-5,2.1603116501191748e-4,0,0,0.0014094963057470627
"Clostridium_fessum","T0",34,35.294117647058826,0.0021964730625208934,0.006206258448759293,0,6.740493957449001e-4,0.07468008412571038
"Clostridium_fessum","T12",34,29.411764705882355,6.406596310102607e-4,0.0027006210337894784,0,5.663925519451402e-5,0.021782427454348864
"Clostridium_innocuum","T0",34,73.52941176470588,0.002245704112212815,0.003770100793097893,2.1617491461221243e-4,0.00375481229225475,0.07635393981523571
"Clostridium_innocuum","T12",34,58.82352941176471,5.500342381202732e-4,0.001255661820678278,3.699926389717644e-5,5.569151474416514e-4,0.01870116409608929
"Clostridium_leptum","T0",34,20.588235294117645,5.547185789513206e-4,0.0026000837403544843,0,0,0.0188604316843449
"Clostridium_leptum","T12",34,20.588235294117645,1.2393178553622155e-4,4.194843002782864e-4,0,0,0.0042136807082315325
"Clostridium_methylpentosum","T0",34,17.647058823529413,2.7598777394282644e-5,1.3712864669882758e-4,0,0,9.383584314056099e-4
"Clostridium_methylpentosum","T12",34,0,0,0,0,0,0
"Clostridium_paraputrificum","T0",34,14.705882352941178,1.1371895974348791e-4,5.76454595066645e-4,0,0,0.003866444631278589
"Clostridium_paraputrificum","T12",34,2.941176470588235,6.54803468140524e-6,3.818127523305262e-5,0,0,2.2263317916777816e-4
"Clostridium_perfringens","T0",34,26.47058823529412,5.477801818394836e-4,0.0017591166329792164,0,6.094131211548308e-5,0.018624526182542442
"Clostridium_perfringens","T12",34,29.411764705882355,9.472499936796344e-4,0.004214102279522749,0,6.826101227175389e-6,0.03220649978510757
"Clostridium_porci","T0",34,5.88235294117647,3.4732451418300123e-4,0.0019883370204406762,0,0,0.011809033482222042
"Clostridium_porci","T12",34,0,0,0,0,0,0
"Clostridium_saccharogumia","T0",34,2.941176470588235,2.769265490537114e-5,1.6147453859377087e-4,0,0,9.415502667826188e-4
"Clostridium_saccharogumia","T12",34,14.705882352941178,1.0428658053185972e-4,3.7088304304354406e-4,0,0,0.0035457437380832305
"Clostridium_saudiense","T0",34,35.294117647058826,0.001265915511357435,0.004965614493562361,0,5.0181094159934325e-5,0.04304112738615279
"Clostridium_saudiense","T12",34,47.05882352941176,0.005121603799085727,0.019033063724397906,0,0.001204286254471512,0.1741345291689147
"Clostridium_scindens","T0",34,61.76470588235294,0.0013478683019924015,0.0029383644128094266,6.072876378009018e-5,7.511805172772136e-4,0.045827522267741644
"Clostridium_scindens","T12",34,47.05882352941176,0.0035803614212895287,0.011406116859151579,0,3.677949221457818e-4,0.12173228832384397
"Clostridium_sp_1001270J_160509_D11","T0",34,2.941176470588235,1.53486401372667e-5,8.94971822916939e-5,0,0,5.218537646670678e-4
"Clostridium_sp_1001270J_160509_D11","T12",34,26.47058823529412,1.805700252746558e-4,5.362598769334644e-4,0,7.215030351227677e-6,0.006139380859338297
"Clostridium_sp_AF20_17LB","T0",34,2.941176470588235,2.3058363846351365e-6,1.3445221036191485e-5,0,0,7.839843707759463e-5
"Clostridium_sp_AF20_17LB","T12",34,2.941176470588235,1.3521482150126663e-5,7.884311196439798e-5,0,0,4.5973039310430653e-4
"Clostridium_sp_AF27_2AA","T0",34,2.941176470588235,1.4743402838825703e-6,8.596807271951831e-6,0,0,5.012756965200739e-5
"Clostridium_sp_AF27_2AA","T12",34,2.941176470588235,2.2207241436117066e-6,1.294893565312139e-5,0,0,7.550462088279803e-5
"Clostridium_sp_AF36_4","T0",34,2.941176470588235,4.29033022609828e-4,0.0025016709161379833,0,0,0.014587122768734152
"Clostridium_sp_AF36_4","T12",34,11.76470588235294,5.393337650303885e-5,1.9816870868971634e-4,0,0,0.0018337348011033209
"Clostridium_sp_AM22_11AC","T0",34,8.823529411764707,1.54030204615808e-4,7.436973396825949e-4,0,0,0.0052370269569374725
"Clostridium_sp_AM22_11AC","T12",34,14.705882352941178,1.1871508350407914e-4,4.803947113550564e-4,0,0,0.004036312839138691
"Clostridium_sp_AM29_11AC","T0",34,14.705882352941178,7.755210264151164e-4,0.003394361882913905,0,0,0.02636771489811396
"Clostridium_sp_AM29_11AC","T12",34,8.823529411764707,2.983732464574155e-4,0.0010409173654460809,0,0,0.010144690379552127
"Clostridium_sp_AM49_4BH","T0",34,11.76470588235294,2.208904852396288e-4,8.260281005219907e-4,0,0,0.00751027649814738
"Clostridium_sp_AM49_4BH","T12",34,23.52941176470588,2.7063286258132395e-4,7.646263522125511e-4,0,0,0.009201517327765014
"Clostridium_sp_AT4","T0",34,23.52941176470588,0.0017959153245001092,0.006888837454111681,0,0,0.061061121033003714
"Clostridium_sp_AT4","T12",34,23.52941176470588,1.8733910745803186e-4,6.608159613265731e-4,0,0,0.0063695296535730824
"Clostridium_sp_C5_48","T0",34,14.705882352941178,1.3589223303810051e-4,5.217604482696079e-4,0,0,0.004620335923295417
"Clostridium_sp_C5_48","T12",34,5.88235294117647,2.3025217084043843e-5,1.0685197436977124e-4,0,0,7.828573808574906e-4
"Clostridium_sp_NSJ_42","T0",34,2.941176470588235,1.7740598930989228e-6,1.0344457895234216e-5,0,0,6.031803636536338e-5
"Clostridium_sp_NSJ_42","T12",34,5.88235294117647,6.368686640521878e-5,3.692052915294985e-4,0,0,0.0021653534577774384
"Clostridium_spiroforme","T0",34,29.411764705882355,0.0039128609716791345,0.01563775467963894,0,1.5491263933324452e-4,0.13303727303709056
"Clostridium_spiroforme","T12",34,23.52941176470588,2.531599771666888e-4,7.13276452982425e-4,0,0,0.008607439223667418
"Clostridium_symbiosum","T0",34,67.64705882352942,0.0019140566955579464,0.005719286427662439,7.9781863098053e-5,0.0012326338573968095,0.06507792764897018
"Clostridium_symbiosum","T12",34,23.52941176470588,1.8126307902045956e-4,8.933960936035728e-4,0,0,0.006162944686695625
"Colidextribacter_sp_210702_DFI_3_9","T0",34,2.941176470588235,6.373765865205771e-6,3.716512214902188e-5,0,0,2.167080394169962e-4
"Colidextribacter_sp_210702_DFI_3_9","T12",34,2.941176470588235,1.1131845897469809e-6,6.490925792897747e-6,0,0,3.784827605139735e-5
"Collinsella_SGB14754","T0",34,5.88235294117647,2.975632555073394e-4,0.001345170617252388,0,0,0.01011715068724954
"Collinsella_SGB14754","T12",34,8.823529411764707,7.146645026362484e-5,2.999524685643642e-4,0,0,0.0024298593089632447
"Collinsella_aerofaciens","T0",34,55.88235294117647,0.010779874624696643,0.036025137791828914,5.737692347813435e-4,0.0047491328106368585,0.36651573723968583
"Collinsella_aerofaciens","T12",34,55.88235294117647,0.018981997301497314,0.039726657996707875,0.0013583579886435925,0.011573611329667602,0.6453879082509086
"Collinsella_bouchesdurhonensis","T0",34,8.823529411764707,2.4972026386551216e-4,8.947530334009401e-4,0,0,0.008490488971427415
"Collinsella_bouchesdurhonensis","T12",34,8.823529411764707,2.663347595257837e-4,9.591628472483425e-4,0,0,0.009055381823876647
"Collinsella_intestinalis","T0",34,5.88235294117647,6.073857562268897e-4,0.0025084082416979643,0,0,0.02065111571171425
"Collinsella_intestinalis","T12",34,11.76470588235294,0.0019214243688275765,0.009477259651222146,0,0,0.0653284285401376
"Coprobacillus_cateniformis","T0",34,11.76470588235294,0.0038691183067093154,0.02249496091762206,0,0,0.13155002242811673
"Coprobacillus_cateniformis","T12",34,5.88235294117647,3.900638580540029e-5,2.1911263009871803e-4,0,0,0.0013262171173836098
"Coprobacillus_sp_AF33_1AC","T0",34,2.941176470588235,4.760729310174517e-6,2.7759583592007666e-5,0,0,1.618647965459336e-4
"Coprobacillus_sp_AF33_1AC","T12",34,2.941176470588235,1.3539038759757092e-5,7.894548371058958e-5,0,0,4.6032731783174114e-4
"Coprobacter_fastidiosus","T0",34,8.823529411764707,2.3400644924616413e-5,7.88862258330264e-5,0,0,7.95621927436958e-4
"Coprobacter_fastidiosus","T12",34,2.941176470588235,1.6648077685883787e-6,9.707414012803584e-6,0,0,5.6603464132004877e-5
"Coprococcus_SGB4580","T0",34,8.823529411764707,2.0481129174511605e-5,1.1755200510681362e-4,0,0,6.963583919333946e-4
"Coprococcus_SGB4580","T12",34,0,0,0,0,0,0
"Coprococcus_catus","T0",34,41.17647058823529,7.72716946332962e-4,0.002459637653167624,0,4.981170833441898e-4,0.026272376175320706
"Coprococcus_catus","T12",34,55.88235294117647,0.0013256629772508434,0.0019858084019433527,2.933546210314759e-4,0.0018652612606600172,0.04507254122652868
"Coprococcus_comes","T0",34,47.05882352941176,0.005224552878535928,0.009729928804079453,0,0.006255460760360714,0.17763479787022157
"Coprococcus_comes","T12",34,67.64705882352942,0.0077404491389595625,0.011235185044795147,0.0019161087155767343,0.01018858252357024,0.26317527072462515
"Coprococcus_eutactus","T0",34,0,0,0,0,0,0
"Coprococcus_eutactus","T12",34,14.705882352941178,0.001295259096598227,0.005228253006059812,0,0,0.04403880928433972
"Corynebacterium_durum","T0",34,17.647058823529413,2.103608475862875e-5,8.815581089667405e-5,0,0,7.152268817933774e-4
"Corynebacterium_durum","T12",34,11.76470588235294,1.1887878727323758e-5,3.935015702334691e-5,0,0,4.041878767290077e-4
"Corynebacterium_matruchotii","T0",34,0,0,0,0,0,0
"Corynebacterium_matruchotii","T12",34,0,0,0,0,0,0
"Cuneatibacter_caecimuris","T0",34,5.88235294117647,4.611517089071616e-5,0.00024728270647632593,0,0,0.0015679158102843494
"Cuneatibacter_caecimuris","T12",34,0,0,0,0,0,0
"Cuneatibacter_sp_NSJ_177","T0",34,5.88235294117647,1.7672225225119698e-06,8.577980663931599e-6,0,0,6.0085565765406974e-5
"Cuneatibacter_sp_NSJ_177","T12",34,2.941176470588235,1.519558179161518e-6,8.860470644109529e-6,0,0,5.1664978091491614e-5
"Cutibacterium_acnes","T0",34,38.23529411764706,3.2453278272363346e-5,7.581709780301934e-5,0,3.359401678062454e-5,0.0011034114612603538
"Cutibacterium_acnes","T12",34,0,0,0,0,0,0
"Desulfovibrio_desulfuricans","T0",34,5.88235294117647,3.526820757106476e-5,1.9978937811149981e-4,0,0,0.001199119057416202
"Desulfovibrio_desulfuricans","T12",34,0,0,0,0,0,0
"Desulfovibrio_piger","T0",34,2.941176470588235,8.505363416767404e-6,4.959436493134779e-5,0,0,2.891823561700917e-4
"Desulfovibrio_piger","T12",34,8.823529411764707,2.1179657104038432e-4,0.0011807543924037057,0,0,0.007201083415373067
"Dialister_invisus","T0",34,41.17647058823529,0.020939458529120172,0.040223972856258165,0,0.024853374462461334,0.7119415899900859
"Dialister_invisus","T12",34,55.88235294117647,0.025958889561292407,0.061906352522103074,3.2572959988417497e-4,0.0063923048296368355,0.8826022450839418
"Dialister_pneumosintes","T0",34,11.76470588235294,3.161079654600161e-5,1.3078736889732726e-4,0,0,0.001074767082564055
"Dialister_pneumosintes","T12",34,11.76470588235294,7.300240994875963e-5,3.20095202777001e-4,0,0,0.002482081938257828
"Dielma_fastidiosa","T0",34,8.823529411764707,6.011804048519955e-6,2.0446688043049463e-5,0,0,2.0440133764967845e-4
"Dielma_fastidiosa","T12",34,2.941176470588235,6.882774166955489e-6,4.013312507060139e-5,0,0,2.340143216764866e-4
"Diplocloster_agilis","T0",34,5.88235294117647,4.1176849039693085e-5,2.0910520122322955e-4,0,0,0.001400012867349565
"Diplocloster_agilis","T12",34,0,0,0,0,0,0
"Diplocloster_modestus","T0",34,2.941176470588235,1.0072524188663213e-7,5.873240400376088e-7,0,0,3.4246582241454924e-6
"Diplocloster_modestus","T12",34,2.941176470588235,6.857563463455242e-7,3.998612267125624e-6,0,0,2.3315715775747822e-5
"Dolosigranulum_pigrum","T0",34,0,0,0,0,0,0
"Dolosigranulum_pigrum","T12",34,0,0,0,0,0,0
"Dorea_formicigenerans","T0",34,52.94117647058824,0.0026728969555432744,0.0058174635955690526,6.315971423562279e-5,0.0032877221014557863,0.09087849648847134
"Dorea_formicigenerans","T12",34,76.47058823529412,0.0056469191371939596,0.009803475624390302,0.0027742555011096197,0.005673206589300165,0.1919952506645946
"Dorea_longicatena","T0",34,64.70588235294117,0.015552860468183095,0.024086369886271202,0.00411470696335293,0.01819235191418797,0.5287972559182252
"Dorea_longicatena","T12",34,79.41176470588235,0.018419283234932214,0.02218339439858387,0.010352169628309345,0.024822075757718387,0.6262556299876952
"Dorea_phocaeensis","T0",34,2.941176470588235,7.676152183895661e-5,4.47592741218073e-4,0,0,0.002609891742524525
"Dorea_phocaeensis","T12",34,5.88235294117647,1.5312974527524224e-4,7.832680064609915e-4,0,0,0.005206411339358237
"Dorea_sp_AF36_15AT","T0",34,35.294117647058826,4.95971334907003e-4,0.001655218538887878,0,1.228320628412137e-4,0.0168630253868381
"Dorea_sp_AF36_15AT","T12",34,50,0.001104920676264931,0.002097805806613205,2.880000576000115e-5,0.001218648620230046,0.03756730299300765
"Drancourtella_massiliensis","T0",34,11.76470588235294,3.9947096157732983e-4,0.0017092256434041865,0,0,0.013582012693629214
"Drancourtella_massiliensis","T12",34,5.88235294117647,9.625296550303517e-4,0.00413759740815102,0,0,0.03272600827103196
"Dysosmobacter_welbionis","T0",34,29.411764705882355,2.9510242615087115e-4,6.189881324198686e-4,0,1.064769137733245e-4,0.010033482489129619
"Dysosmobacter_welbionis","T12",34,2.941176470588235,6.6004039447214165e-6,3.848663788821774e-5,0,0,2.2441373412052817e-4
"Eggerthella_lenta","T0",34,70.58823529411765,0.00659445116577598,0.012004560316820923,0.0015878518550896765,0.005502564826173663,0.22421133963638332
"Eggerthella_lenta","T12",34,88.23529411764706,0.013873521509828048,0.040420101781937494,0.00323247237148793,0.010345219634915593,0.4716997313341536
"Eggerthella_sinensis","T0",34,5.88235294117647,1.4495999545442937e-5,8.23871385103303e-5,0,0,4.928639845450598e-4
"Eggerthella_sinensis","T12",34,5.88235294117647,5.4237303905641135e-6,2.4275501886873716e-5,0,0,1.8440683327917987e-4
"Eggerthella_sp_YY7918","T0",34,2.941176470588235,5.1239222226054854e-5,2.98773439929414e-4,0,0,0.001742133555685865
"Eggerthella_sp_YY7918","T12",34,2.941176470588235,3.6884610279325567e-6,2.1507238819886385e-5,0,0,1.2540767494970692e-4
"Eggerthia_catenaformis","T0",34,0,0,0,0,0,0
"Eggerthia_catenaformis","T12",34,0,0,0,0,0,0
"Eikenella_corrodens","T0",34,0,0,0,0,0,0
"Eikenella_corrodens","T12",34,0,0,0,0,0,0
"Eisenbergiella_massiliensis","T0",34,14.705882352941178,0.001015020318189024,0.005468144759578363,0,0,0.034510690818426816
"Eisenbergiella_massiliensis","T12",34,8.823529411764707,1.7875429982987953e-4,9.153559529791253e-4,0,0,0.006077646194215904
"Eisenbergiella_tayi","T0",34,23.52941176470588,6.135788891044057e-4,0.0019166878211247897,0,0,0.020861682229549792
"Eisenbergiella_tayi","T12",34,26.47058823529412,2.501857568099848e-4,0.0011375781725581399,0,8.480230606237929e-6,0.008506315731539484
"Enorma_massiliensis","T0",34,5.88235294117647,1.060666970876561e-5,4.339697374525006e-5,0,0,3.6062677009803077e-4
"Enorma_massiliensis","T12",34,8.823529411764707,8.408513984982557e-4,0.0046003770057333635,0,0,0.02858894754894069
"Enorma_phocaeensis","T0",34,2.941176470588235,5.851292852593349e-6,3.411860714612395e-5,0,0,1.9894395698817388e-4
"Enorma_phocaeensis","T12",34,2.941176470588235,4.6094272868445735e-6,2.6877348772378e-5,0,0,1.567205277527155e-4
"Enterobacter_hormaechei","T0",34,8.823529411764707,2.3374491028888342e-4,0.0012188021148146066,0,0,0.007947326949822036
"Enterobacter_hormaechei","T12",34,11.76470588235294,6.36473026909493e-4,0.002752808611129072,0,0,0.021640082914922764
"Enterobacter_kobei","T0",34,2.941176470588235,2.3934350006968055e-6,1.39560043525021e-5,0,0,8.137679002369138e-5
"Enterobacter_kobei","T12",34,5.88235294117647,4.126262548548558e-5,1.7720705982237313e-4,0,0,0.0014029292665065098
"Enterobacter_ludwigii","T0",34,2.941176470588235,5.223374198100292e-4,0.003045724367789895,0,0,0.017759472273540994
"Enterobacter_ludwigii","T12",34,2.941176470588235,5.8529423470590576e-6,3.412822526900431e-5,0,0,1.9900003980000795e-4
"Enterocloster_aldenensis","T0",34,58.82352941176471,8.52799297921795e-4,0.002716485147152011,2.2759155714303946e-5,2.3801608970855668e-4,0.02899517612934103
"Enterocloster_aldenensis","T12",34,20.588235294117645,1.7987718785206957e-4,6.755475498099591e-4,0,0,0.006115824386970365
